symptom_name	disease_name	cooccurs	tfidf_score	disease_id	symptom_id	doid_code	doid_name
Dyspepsia	Myocardial Ischemia	5	10.4102609969331	D017202	D004415	DOID:3393	coronary artery disease
Dyspepsia	Coronary Artery Disease	9	18.7384697944797	D003324	D004415	DOID:3393	coronary artery disease
Dyspepsia	Hypertension	1	2.08205219938663	D006973	D004415	DOID:10763	hypertension
Dyspepsia	Scleroderma, Systemic	5	10.4102609969331	D012595	D004415	DOID:418	systemic scleroderma
Dyspepsia	Diabetes Mellitus, Type 2	10	20.8205219938663	D003924	D004415	DOID:9352	type 2 diabetes mellitus
Dyspepsia	Obesity	7	14.5743653957064	D009765	D004415	DOID:9970	obesity
Dyspepsia	Leprosy	1	2.08205219938663	D007918	D004415	DOID:1024	leprosy
Dyspepsia	Hepatitis B	3	6.24615659815989	D006509	D004415	DOID:2043	hepatitis B
Dyspepsia	Leiomyoma	2	4.16410439877326	D007889	D004415	DOID:13223	uterine fibroid
Dyspepsia	Retroperitoneal Neoplasms	1	2.08205219938663	D012186	D004415	DOID:5875	retroperitoneal cancer
Dyspepsia	Esophageal Neoplasms	14	29.1487307914128	D004938	D004415	DOID:5041	esophageal cancer
Dyspepsia	Stomach Neoplasms	149	310.225777708608	D013274	D004415	DOID:10534	stomach cancer
Dyspepsia	Liver Neoplasms	4	8.32820879754652	D008113	D004415	DOID:3571	liver cancer
Dyspepsia	Pancreatic Neoplasms	6	12.4923131963198	D010190	D004415	DOID:1793	pancreatic cancer
Dyspepsia	Ovarian Neoplasms	3	6.24615659815989	D010051	D004415	DOID:2394	ovarian cancer
Dyspepsia	Head and Neck Neoplasms	1	2.08205219938663	D006258	D004415	DOID:11934	head and neck cancer
Dyspepsia	Laryngeal Neoplasms	1	2.08205219938663	D007822	D004415	DOID:2596	larynx cancer
Dyspepsia	Mediastinal Neoplasms	1	2.08205219938663	D008479	D004415	DOID:5559	mediastinal cancer
Dyspepsia	Spondylitis, Ankylosing	2	4.16410439877326	D013167	D004415	DOID:7147	ankylosing spondylitis
Dyspepsia	Colitis, Ulcerative	7	14.5743653957064	D003093	D004415	DOID:8577	ulcerative colitis
Dyspepsia	Crohn Disease	5	10.4102609969331	D003424	D004415	DOID:8778	Crohn's disease
Dyspepsia	Asthma	3	6.24615659815989	D001249	D004415	DOID:2841	asthma
Dyspepsia	Pulmonary Disease, Chronic Obstructive	1	2.08205219938663	D029424	D004415	DOID:3083	chronic obstructive pulmonary disease
Dyspepsia	Multiple Sclerosis	2	4.16410439877326	D009103	D004415	DOID:2377	multiple sclerosis
Dyspepsia	Parkinson Disease	3	6.24615659815989	D010300	D004415	DOID:14330	Parkinson's disease
Dyspepsia	Epilepsy	2	4.16410439877326	D004827	D004415	DOID:1826	epilepsy syndrome
Dyspepsia	Migraine Disorders	6	12.4923131963198	D008881	D004415	DOID:6364	migraine
Dyspepsia	Graves Disease	2	4.16410439877326	D006111	D004415	DOID:12361	Graves' disease
Dyspepsia	Kidney Failure, Chronic	17	35.3948873895727	D007676	D004415	DOID:784	chronic kidney failure
Dyspepsia	Coronary Disease	6	12.4923131963198	D003327	D004415	DOID:3393	coronary artery disease
Dyspepsia	Anemia	4	8.32820879754652	D000740	D004415	DOID:2355	anemia
Dyspepsia	Alopecia Areata	1	2.08205219938663	D000506	D004415	DOID:986	alopecia areata
Dyspepsia	Diabetes Mellitus, Type 1	20	41.6410439877326	D003922	D004415	DOID:9744	type 1 diabetes mellitus
Dyspepsia	Hypothyroidism	1	2.08205219938663	D007037	D004415	DOID:1459	hypothyroidism
Dyspepsia	Panic Disorder	1	2.08205219938663	D016584	D004415	DOID:594	panic disorder
Dyspepsia	Depressive Disorder	13	27.0666785920262	D003866	D004415	DOID:1595	endogenous depression
Dyspepsia	Schizophrenia	3	6.24615659815989	D012559	D004415	DOID:5419	schizophrenia
Dyspepsia	Mesothelioma	1	2.08205219938663	D008654	D004415	DOID:1790	malignant mesothelioma
Dyspepsia	Gallbladder Neoplasms	1	2.08205219938663	D005706	D004415	DOID:3121	gallbladder cancer
Dyspepsia	Adrenal Gland Neoplasms	2	4.16410439877326	D000310	D004415	DOID:3953	adrenal gland cancer
Dyspepsia	Testicular Neoplasms	1	2.08205219938663	D013736	D004415	DOID:2998	testicular cancer
Dyspepsia	Arthritis, Gouty	1	2.08205219938663	D015210	D004415	DOID:13189	gout
Dyspepsia	Celiac Disease	27	56.215409383439	D002446	D004415	DOID:10608	celiac disease
Dyspepsia	Pancreatitis	14	29.1487307914128	D010195	D004415	DOID:4989	pancreatitis
Dyspepsia	Periodontitis	1	2.08205219938663	D010518	D004415	DOID:824	periodontitis
Dyspepsia	Dermatitis, Atopic	4	8.32820879754652	D003876	D004415	DOID:3310	atopic dermatitis
Dyspepsia	Attention Deficit Disorder with Hyperactivity	1	2.08205219938663	D001289	D004415	DOID:1094	attention deficit hyperactivity disorder
Dyspepsia	Liver Cirrhosis, Biliary	2	4.16410439877326	D008105	D004415	DOID:12236	primary biliary cirrhosis
Dyspepsia	Nephrolithiasis	1	2.08205219938663	D053040	D004415	DOID:585	nephrolithiasis
Dyspepsia	Barrett Esophagus	4	8.32820879754652	D001471	D004415	DOID:9206	Barrett's esophagus
Flatulence	Breast Neoplasms	1	3.13786725928292	D001943	D005414	DOID:1612	breast cancer
Flatulence	Colonic Neoplasms	2	6.27573451856584	D003110	D005414	DOID:219	colon cancer
Flatulence	Hypertension	1	3.13786725928292	D006973	D005414	DOID:10763	hypertension
Flatulence	Scleroderma, Systemic	1	3.13786725928292	D012595	D005414	DOID:418	systemic scleroderma
Flatulence	Diabetes Mellitus, Type 2	9	28.2408053335463	D003924	D005414	DOID:9352	type 2 diabetes mellitus
Flatulence	Obesity	8	25.1029380742633	D009765	D005414	DOID:9970	obesity
Flatulence	Rectal Neoplasms	3	9.41360177784875	D012004	D005414	DOID:1993	rectum cancer
Flatulence	Stomach Neoplasms	2	6.27573451856584	D013274	D005414	DOID:10534	stomach cancer
Flatulence	Ovarian Neoplasms	5	15.6893362964146	D010051	D005414	DOID:2394	ovarian cancer
Flatulence	Meningeal Neoplasms	1	3.13786725928292	D008577	D005414	DOID:3565	meningioma
Flatulence	Prostatic Neoplasms	5	15.6893362964146	D011471	D005414	DOID:10283	prostate cancer
Flatulence	Colitis, Ulcerative	2	6.27573451856584	D003093	D005414	DOID:8577	ulcerative colitis
Flatulence	Crohn Disease	2	6.27573451856584	D003424	D005414	DOID:8778	Crohn's disease
Flatulence	Gallbladder Neoplasms	1	3.13786725928292	D005706	D005414	DOID:3121	gallbladder cancer
Flatulence	Testicular Neoplasms	1	3.13786725928292	D013736	D005414	DOID:2998	testicular cancer
Flatulence	Urinary Bladder Neoplasms	1	3.13786725928292	D001749	D005414	DOID:11054	urinary bladder cancer
Flatulence	Celiac Disease	1	3.13786725928292	D002446	D005414	DOID:10608	celiac disease
Flatulence	Pancreatitis	1	3.13786725928292	D010195	D005414	DOID:4989	pancreatitis
Flatulence	Autistic Disorder	2	6.27573451856584	D001321	D005414	DOID:12849	autistic disorder
Heartburn	Breast Neoplasms	4	12.7074776683447	D001943	D006356	DOID:1612	breast cancer
Heartburn	Osteoporosis	1	3.17686941708619	D010024	D006356	DOID:11476	osteoporosis
Heartburn	Arthritis, Rheumatoid	7	22.2380859196033	D001172	D006356	DOID:7148	rheumatoid arthritis
Heartburn	Coronary Artery Disease	2	6.35373883417237	D003324	D006356	DOID:3393	coronary artery disease
Heartburn	Hypertension	3	9.53060825125856	D006973	D006356	DOID:10763	hypertension
Heartburn	Scleroderma, Systemic	9	28.5918247537757	D012595	D006356	DOID:418	systemic scleroderma
Heartburn	Obesity	7	22.2380859196033	D009765	D006356	DOID:9970	obesity
Heartburn	Leiomyoma	1	3.17686941708619	D007889	D006356	DOID:13223	uterine fibroid
Heartburn	Retroperitoneal Neoplasms	2	6.35373883417237	D012186	D006356	DOID:5875	retroperitoneal cancer
Heartburn	Esophageal Neoplasms	19	60.3605189246375	D004938	D006356	DOID:5041	esophageal cancer
Heartburn	Stomach Neoplasms	5	15.8843470854309	D013274	D006356	DOID:10534	stomach cancer
Heartburn	Pancreatic Neoplasms	2	6.35373883417237	D010190	D006356	DOID:1793	pancreatic cancer
Heartburn	Laryngeal Neoplasms	2	6.35373883417237	D007822	D006356	DOID:2596	larynx cancer
Heartburn	Crohn Disease	1	3.17686941708619	D003424	D006356	DOID:8778	Crohn's disease
Heartburn	Asthma	4	12.7074776683447	D001249	D006356	DOID:2841	asthma
Heartburn	Pulmonary Disease, Chronic Obstructive	1	3.17686941708619	D029424	D006356	DOID:3083	chronic obstructive pulmonary disease
Heartburn	Migraine Disorders	1	3.17686941708619	D008881	D006356	DOID:6364	migraine
Heartburn	Coronary Disease	2	6.35373883417237	D003327	D006356	DOID:3393	coronary artery disease
Heartburn	Lupus Erythematosus, Systemic	2	6.35373883417237	D008180	D006356	DOID:9074	systemic lupus erythematosus
Heartburn	Depressive Disorder	1	3.17686941708619	D003866	D006356	DOID:1595	endogenous depression
Heartburn	Testicular Neoplasms	1	3.17686941708619	D013736	D006356	DOID:2998	testicular cancer
Heartburn	Celiac Disease	1	3.17686941708619	D002446	D006356	DOID:10608	celiac disease
Heartburn	Idiopathic Pulmonary Fibrosis	1	3.17686941708619	D054990	D006356	DOID:0050156	idiopathic pulmonary fibrosis
Heartburn	Barrett Esophagus	27	85.775474261327	D001471	D006356	DOID:9206	Barrett's esophagus
Hiccup	Acquired Immunodeficiency Syndrome	1	2.95372586577198	D000163	D006606	DOID:635	acquired immunodeficiency syndrome
Hiccup	Alzheimer Disease	1	2.95372586577198	D000544	D006606	DOID:10652	Alzheimer's disease
Hiccup	Myocardial Ischemia	2	5.90745173154395	D017202	D006606	DOID:3393	coronary artery disease
Hiccup	Coronary Artery Disease	1	2.95372586577198	D003324	D006606	DOID:3393	coronary artery disease
Hiccup	Obesity	1	2.95372586577198	D009765	D006606	DOID:9970	obesity
Hiccup	Hepatitis B	1	2.95372586577198	D006509	D006606	DOID:2043	hepatitis B
Hiccup	Leiomyoma	1	2.95372586577198	D007889	D006606	DOID:13223	uterine fibroid
Hiccup	Glioma	1	2.95372586577198	D005910	D006606	DOID:3070	malignant glioma
Hiccup	Esophageal Neoplasms	4	11.8149034630879	D004938	D006606	DOID:5041	esophageal cancer
Hiccup	Stomach Neoplasms	2	5.90745173154395	D013274	D006606	DOID:10534	stomach cancer
Hiccup	Liver Neoplasms	1	2.95372586577198	D008113	D006606	DOID:3571	liver cancer
Hiccup	Pancreatic Neoplasms	2	5.90745173154395	D010190	D006606	DOID:1793	pancreatic cancer
Hiccup	Brain Neoplasms	7	20.6760810604038	D001932	D006606	DOID:1319	brain cancer
Hiccup	Uterine Neoplasms	1	2.95372586577198	D014594	D006606	DOID:363	uterine cancer
Hiccup	Kidney Neoplasms	1	2.95372586577198	D007680	D006606	DOID:263	kidney cancer
Hiccup	Spondylitis, Ankylosing	1	2.95372586577198	D013167	D006606	DOID:7147	ankylosing spondylitis
Hiccup	Asthma	4	11.8149034630879	D001249	D006606	DOID:2841	asthma
Hiccup	Multiple Sclerosis	12	35.4447103892637	D009103	D006606	DOID:2377	multiple sclerosis
Hiccup	Parkinson Disease	7	20.6760810604038	D010300	D006606	DOID:14330	Parkinson's disease
Hiccup	Epilepsy	1	2.95372586577198	D004827	D006606	DOID:1826	epilepsy syndrome
Hiccup	Migraine Disorders	1	2.95372586577198	D008881	D006606	DOID:6364	migraine
Hiccup	Kidney Failure, Chronic	4	11.8149034630879	D007676	D006606	DOID:784	chronic kidney failure
Hiccup	Coronary Disease	1	2.95372586577198	D003327	D006606	DOID:3393	coronary artery disease
Hiccup	Lupus Erythematosus, Systemic	1	2.95372586577198	D008180	D006606	DOID:9074	systemic lupus erythematosus
Hiccup	Bipolar Disorder	1	2.95372586577198	D001714	D006606	DOID:3312	bipolar disorder
Hiccup	Pancreatitis	1	2.95372586577198	D010195	D006606	DOID:4989	pancreatitis
Hiccup	Behcet Syndrome	1	2.95372586577198	D001528	D006606	DOID:13241	Behcet's disease
Hiccup	Intracranial Aneurysm	4	11.8149034630879	D002532	D006606	DOID:10941	intracranial aneurysm
Hiccup	Glaucoma	1	2.95372586577198	D005901	D006606	DOID:1686	glaucoma
Hiccup	Conduct Disorder	1	2.95372586577198	D019955	D006606	DOID:12995	conduct disorder
Hiccup	Barrett Esophagus	1	2.95372586577198	D001471	D006606	DOID:9206	Barrett's esophagus
Hyperphagia	Skin Neoplasms	2	4.79863684588739	D012878	D006963	DOID:4159	skin cancer
Hyperphagia	Alzheimer Disease	5	11.9965921147185	D000544	D006963	DOID:10652	Alzheimer's disease
Hyperphagia	Hypertension	8	19.1945473835495	D006973	D006963	DOID:10763	hypertension
Hyperphagia	Diabetes Mellitus, Type 2	11	26.3925026523806	D003924	D006963	DOID:9352	type 2 diabetes mellitus
Hyperphagia	Metabolic Syndrome X	8	19.1945473835495	D024821	D006963	DOID:14221	metabolic syndrome X
Hyperphagia	Obesity	401	962.126687600421	D009765	D006963	DOID:9970	obesity
Hyperphagia	Melanoma	1	2.39931842294369	D008545	D006963	DOID:1909	melanoma
Hyperphagia	Esophageal Neoplasms	1	2.39931842294369	D004938	D006963	DOID:5041	esophageal cancer
Hyperphagia	Stomach Neoplasms	1	2.39931842294369	D013274	D006963	DOID:10534	stomach cancer
Hyperphagia	Liver Neoplasms	1	2.39931842294369	D008113	D006963	DOID:3571	liver cancer
Hyperphagia	Pancreatic Neoplasms	1	2.39931842294369	D010190	D006963	DOID:1793	pancreatic cancer
Hyperphagia	Brain Neoplasms	3	7.19795526883108	D001932	D006963	DOID:1319	brain cancer
Hyperphagia	Asthma	1	2.39931842294369	D001249	D006963	DOID:2841	asthma
Hyperphagia	Parkinson Disease	2	4.79863684588739	D010300	D006963	DOID:14330	Parkinson's disease
Hyperphagia	Kidney Failure, Chronic	1	2.39931842294369	D007676	D006963	DOID:784	chronic kidney failure
Hyperphagia	Lupus Erythematosus, Systemic	1	2.39931842294369	D008180	D006963	DOID:9074	systemic lupus erythematosus
Hyperphagia	Diabetes Mellitus, Type 1	14	33.5904579212117	D003922	D006963	DOID:9744	type 1 diabetes mellitus
Hyperphagia	Hypothyroidism	3	7.19795526883108	D007037	D006963	DOID:1459	hypothyroidism
Hyperphagia	Bipolar Disorder	6	14.3959105376622	D001714	D006963	DOID:3312	bipolar disorder
Hyperphagia	Depressive Disorder	47	112.767965878354	D003866	D006963	DOID:1595	endogenous depression
Hyperphagia	Polycystic Ovary Syndrome	1	2.39931842294369	D011085	D006963	DOID:11612	polycystic ovary syndrome
Hyperphagia	Pancreatitis	2	4.79863684588739	D010195	D006963	DOID:4989	pancreatitis
Hyperphagia	Dental Caries	3	7.19795526883108	D003731	D006963	DOID:216	dental caries
Hyperphagia	Glomerulosclerosis, Focal Segmental	1	2.39931842294369	D005923	D006963	DOID:1312	focal segmental glomerulosclerosis
Hyperphagia	Dermatitis, Atopic	1	2.39931842294369	D003876	D006963	DOID:3310	atopic dermatitis
Hyperphagia	Attention Deficit Disorder with Hyperactivity	3	7.19795526883108	D001289	D006963	DOID:1094	attention deficit hyperactivity disorder
Hyperphagia	Narcolepsy	1	2.39931842294369	D009290	D006963	DOID:8986	narcolepsy
Bulimia	Osteoporosis	9	24.8747139300838	D010024	D002032	DOID:11476	osteoporosis
Bulimia	Alzheimer Disease	1	2.76385710334264	D000544	D002032	DOID:10652	Alzheimer's disease
Bulimia	Hypertension	3	8.29157131002792	D006973	D002032	DOID:10763	hypertension
Bulimia	Diabetes Mellitus, Type 2	7	19.3469997233985	D003924	D002032	DOID:9352	type 2 diabetes mellitus
Bulimia	Obesity	231	638.45099087215	D009765	D002032	DOID:9970	obesity
Bulimia	Esophageal Neoplasms	2	5.52771420668528	D004938	D002032	DOID:5041	esophageal cancer
Bulimia	Crohn Disease	2	5.52771420668528	D003424	D002032	DOID:8778	Crohn's disease
Bulimia	Asthma	1	2.76385710334264	D001249	D002032	DOID:2841	asthma
Bulimia	Epilepsy	1	2.76385710334264	D004827	D002032	DOID:1826	epilepsy syndrome
Bulimia	Migraine Disorders	2	5.52771420668528	D008881	D002032	DOID:6364	migraine
Bulimia	Graves Disease	1	2.76385710334264	D006111	D002032	DOID:12361	Graves' disease
Bulimia	Kidney Failure, Chronic	6	16.5831426200558	D007676	D002032	DOID:784	chronic kidney failure
Bulimia	Lupus Erythematosus, Systemic	1	2.76385710334264	D008180	D002032	DOID:9074	systemic lupus erythematosus
Bulimia	Diabetes Mellitus, Type 1	37	102.262712823678	D003922	D002032	DOID:9744	type 1 diabetes mellitus
Bulimia	Hypothyroidism	2	5.52771420668528	D007037	D002032	DOID:1459	hypothyroidism
Bulimia	Panic Disorder	3	8.29157131002792	D016584	D002032	DOID:594	panic disorder
Bulimia	Bipolar Disorder	15	41.4578565501396	D001714	D002032	DOID:3312	bipolar disorder
Bulimia	Depressive Disorder	103	284.677281644292	D003866	D002032	DOID:1595	endogenous depression
Bulimia	Schizophrenia	11	30.402428136769	D012559	D002032	DOID:5419	schizophrenia
Bulimia	Polycystic Ovary Syndrome	12	33.1662852401117	D011085	D002032	DOID:11612	polycystic ovary syndrome
Bulimia	Celiac Disease	1	2.76385710334264	D002446	D002032	DOID:10608	celiac disease
Bulimia	Pancreatitis	3	8.29157131002792	D010195	D002032	DOID:4989	pancreatitis
Bulimia	Periodontitis	2	5.52771420668528	D010518	D002032	DOID:824	periodontitis
Bulimia	Dental Caries	8	22.1108568267411	D003731	D002032	DOID:216	dental caries
Bulimia	Diabetes, Gestational	1	2.76385710334264	D016640	D002032	DOID:11714	gestational diabetes
Bulimia	Attention Deficit Disorder with Hyperactivity	9	24.8747139300838	D001289	D002032	DOID:1094	attention deficit hyperactivity disorder
Bulimia	Tourette Syndrome	3	8.29157131002792	D005879	D002032	DOID:11119	Gilles de la Tourette syndrome
Bulimia	Barrett Esophagus	2	5.52771420668528	D001471	D002032	DOID:9206	Barrett's esophagus
Vomiting	Acquired Immunodeficiency Syndrome	15	12.6526899813808	D000163	D014839	DOID:635	acquired immunodeficiency syndrome
Vomiting	Breast Neoplasms	225	189.790349720712	D001943	D014839	DOID:1612	breast cancer
Vomiting	Colonic Neoplasms	41	34.5840192824409	D003110	D014839	DOID:219	colon cancer
Vomiting	Skin Neoplasms	26	21.9313293010601	D012878	D014839	DOID:4159	skin cancer
Vomiting	Osteoporosis	5	4.21756332712694	D010024	D014839	DOID:11476	osteoporosis
Vomiting	Arthritis, Rheumatoid	33	27.8359179590378	D001172	D014839	DOID:7148	rheumatoid arthritis
Vomiting	Alzheimer Disease	12	10.1221519851047	D000544	D014839	DOID:10652	Alzheimer's disease
Vomiting	Myocardial Ischemia	2	1.68702533085077	D017202	D014839	DOID:3393	coronary artery disease
Vomiting	Coronary Artery Disease	6	5.06107599255233	D003324	D014839	DOID:3393	coronary artery disease
Vomiting	Hypertension	29	24.4618672973362	D006973	D014839	DOID:10763	hypertension
Vomiting	Scleroderma, Systemic	8	6.7481013234031	D012595	D014839	DOID:418	systemic scleroderma
Vomiting	Diabetes Mellitus, Type 2	24	20.2443039702093	D003924	D014839	DOID:9352	type 2 diabetes mellitus
Vomiting	Obesity	25	21.0878166356347	D009765	D014839	DOID:9970	obesity
Vomiting	Hepatitis B	1	0.843512665425387	D006509	D014839	DOID:2043	hepatitis B
Vomiting	Malaria	12	10.1221519851047	D008288	D014839	DOID:12365	malaria
Vomiting	Leiomyoma	5	4.21756332712694	D007889	D014839	DOID:13223	uterine fibroid
Vomiting	Glioma	18	15.183227977657	D005910	D014839	DOID:3070	malignant glioma
Vomiting	Melanoma	49	41.332120605844	D008545	D014839	DOID:1909	melanoma
Vomiting	Retroperitoneal Neoplasms	5	4.21756332712694	D012186	D014839	DOID:5875	retroperitoneal cancer
Vomiting	Esophageal Neoplasms	32	26.9924052936124	D004938	D014839	DOID:5041	esophageal cancer
Vomiting	Rectal Neoplasms	32	26.9924052936124	D012004	D014839	DOID:1993	rectum cancer
Vomiting	Stomach Neoplasms	87	73.3856018920087	D013274	D014839	DOID:10534	stomach cancer
Vomiting	Liver Neoplasms	34	28.6794306244632	D008113	D014839	DOID:3571	liver cancer
Vomiting	Pancreatic Neoplasms	40	33.7405066170155	D010190	D014839	DOID:1793	pancreatic cancer
Vomiting	Ovarian Neoplasms	122	102.908545181897	D010051	D014839	DOID:2394	ovarian cancer
Vomiting	Head and Neck Neoplasms	46	38.8015826095678	D006258	D014839	DOID:11934	head and neck cancer
Vomiting	Laryngeal Neoplasms	5	4.21756332712694	D007822	D014839	DOID:2596	larynx cancer
Vomiting	Hematologic Neoplasms	11	9.27863931967926	D019337	D014839	DOID:2531	hematologic cancer
Vomiting	Brain Neoplasms	116	97.847469189345	D001932	D014839	DOID:1319	brain cancer
Vomiting	Meningeal Neoplasms	8	6.7481013234031	D008577	D014839	DOID:3565	meningioma
Vomiting	Spinal Cord Neoplasms	3	2.53053799627616	D013120	D014839	DOID:5612	spinal cancer
Vomiting	Mediastinal Neoplasms	4	3.37405066170155	D008479	D014839	DOID:5559	mediastinal cancer
Vomiting	Thymus Neoplasms	1	0.843512665425387	D013953	D014839	DOID:3277	thymus cancer
Vomiting	Uterine Neoplasms	18	15.183227977657	D014594	D014839	DOID:363	uterine cancer
Vomiting	Prostatic Neoplasms	28	23.6183546319109	D011471	D014839	DOID:10283	prostate cancer
Vomiting	Kidney Neoplasms	24	20.2443039702093	D007680	D014839	DOID:263	kidney cancer
Vomiting	Spondylitis, Ankylosing	1	0.843512665425387	D013167	D014839	DOID:7147	ankylosing spondylitis
Vomiting	Colitis, Ulcerative	13	10.96566465053	D003093	D014839	DOID:8577	ulcerative colitis
Vomiting	Crohn Disease	22	18.5572786393585	D003424	D014839	DOID:8778	Crohn's disease
Vomiting	Asthma	28	23.6183546319109	D001249	D014839	DOID:2841	asthma
Vomiting	Pulmonary Disease, Chronic Obstructive	1	0.843512665425387	D029424	D014839	DOID:3083	chronic obstructive pulmonary disease
Vomiting	Multiple Sclerosis	11	9.27863931967926	D009103	D014839	DOID:2377	multiple sclerosis
Vomiting	Parkinson Disease	79	66.6375005686056	D010300	D014839	DOID:14330	Parkinson's disease
Vomiting	Epilepsy	44	37.114557278717	D004827	D014839	DOID:1826	epilepsy syndrome
Vomiting	Migraine Disorders	151	127.370412479234	D008881	D014839	DOID:6364	migraine
Vomiting	Amyotrophic Lateral Sclerosis	1	0.843512665425387	D000690	D014839	DOID:332	amyotrophic lateral sclerosis
Vomiting	Restless Legs Syndrome	1	0.843512665425387	D012148	D014839	DOID:0050425	restless legs syndrome
Vomiting	Graves Disease	3	2.53053799627616	D006111	D014839	DOID:12361	Graves' disease
Vomiting	Kidney Failure, Chronic	37	31.2099686207393	D007676	D014839	DOID:784	chronic kidney failure
Vomiting	Coronary Disease	6	5.06107599255233	D003327	D014839	DOID:3393	coronary artery disease
Vomiting	Mucocutaneous Lymph Node Syndrome	3	2.53053799627616	D009080	D014839	DOID:13378	Kawasaki disease
Vomiting	Anemia	3	2.53053799627616	D000740	D014839	DOID:2355	anemia
Vomiting	Lupus Erythematosus, Systemic	8	6.7481013234031	D008180	D014839	DOID:9074	systemic lupus erythematosus
Vomiting	Diabetes Mellitus, Type 1	39	32.8969939515901	D003922	D014839	DOID:9744	type 1 diabetes mellitus
Vomiting	Hypothyroidism	5	4.21756332712694	D007037	D014839	DOID:1459	hypothyroidism
Vomiting	Panic Disorder	1	0.843512665425387	D016584	D014839	DOID:594	panic disorder
Vomiting	Bipolar Disorder	17	14.3397153122316	D001714	D014839	DOID:3312	bipolar disorder
Vomiting	Depressive Disorder	17	14.3397153122316	D003866	D014839	DOID:1595	endogenous depression
Vomiting	Schizophrenia	20	16.8702533085077	D012559	D014839	DOID:5419	schizophrenia
Vomiting	Polycystic Ovary Syndrome	1	0.843512665425387	D011085	D014839	DOID:11612	polycystic ovary syndrome
Vomiting	Neoplasms, Germ Cell and Embryonal	10	8.43512665425387	D009373	D014839	DOID:2994	germ cell cancer
Vomiting	Mesothelioma	5	4.21756332712694	D008654	D014839	DOID:1790	malignant mesothelioma
Vomiting	Bone Neoplasms	22	18.5572786393585	D001859	D014839	DOID:184	bone cancer
Vomiting	Bile Duct Neoplasms	5	4.21756332712694	D001650	D014839	DOID:4606	bile duct cancer
Vomiting	Gallbladder Neoplasms	6	5.06107599255233	D005706	D014839	DOID:3121	gallbladder cancer
Vomiting	Appendiceal Neoplasms	2	1.68702533085077	D001063	D014839	DOID:11239	appendix cancer
Vomiting	Jejunal Neoplasms	3	2.53053799627616	D007580	D014839	DOID:13499	jejunal cancer
Vomiting	Adrenal Gland Neoplasms	17	14.3397153122316	D000310	D014839	DOID:3953	adrenal gland cancer
Vomiting	Testicular Neoplasms	29	24.4618672973362	D013736	D014839	DOID:2998	testicular cancer
Vomiting	Eye Neoplasms	1	0.843512665425387	D005134	D014839	DOID:2174	ocular cancer
Vomiting	Vascular Neoplasms	1	0.843512665425387	D019043	D014839	DOID:175	vascular cancer
Vomiting	Vulvar Neoplasms	1	0.843512665425387	D014846	D014839	DOID:1245	vulva cancer
Vomiting	Urinary Bladder Neoplasms	22	18.5572786393585	D001749	D014839	DOID:11054	urinary bladder cancer
Vomiting	Osteitis Deformans	4	3.37405066170155	D010001	D014839	DOID:5408	Paget's disease of bone
Vomiting	Arthritis, Psoriatic	1	0.843512665425387	D015535	D014839	DOID:9008	psoriatic arthritis
Vomiting	Cholangitis, Sclerosing	1	0.843512665425387	D015209	D014839	DOID:14268	sclerosing cholangitis
Vomiting	Celiac Disease	18	15.183227977657	D002446	D014839	DOID:10608	celiac disease
Vomiting	Pancreatitis	49	41.332120605844	D010195	D014839	DOID:4989	pancreatitis
Vomiting	Behcet Syndrome	2	1.68702533085077	D001528	D014839	DOID:13241	Behcet's disease
Vomiting	Cleft Lip	3	2.53053799627616	D002971	D014839	DOID:9296	cleft lip
Vomiting	Dental Caries	6	5.06107599255233	D003731	D014839	DOID:216	dental caries
Vomiting	Intracranial Aneurysm	11	9.27863931967926	D002532	D014839	DOID:10941	intracranial aneurysm
Vomiting	Glaucoma	6	5.06107599255233	D005901	D014839	DOID:1686	glaucoma
Vomiting	Macular Degeneration	1	0.843512665425387	D008268	D014839	DOID:10871	age related macular degeneration
Vomiting	Glomerulonephritis, Membranous	1	0.843512665425387	D015433	D014839	DOID:10976	membranous glomerulonephritis
Vomiting	Glomerulosclerosis, Focal Segmental	1	0.843512665425387	D005923	D014839	DOID:1312	focal segmental glomerulosclerosis
Vomiting	Diabetes, Gestational	1	0.843512665425387	D016640	D014839	DOID:11714	gestational diabetes
Vomiting	Cardiomyopathy, Dilated	3	2.53053799627616	D002311	D014839	DOID:12930	dilated cardiomyopathy
Vomiting	Aortic Aneurysm, Abdominal	5	4.21756332712694	D017544	D014839	DOID:7693	abdominal aortic aneurysm
Vomiting	Aortic Aneurysm, Thoracic	4	3.37405066170155	D017545	D014839	DOID:14004	thoracic aortic aneurysm
Vomiting	Dermatitis, Atopic	2	1.68702533085077	D003876	D014839	DOID:3310	atopic dermatitis
Vomiting	Attention Deficit Disorder with Hyperactivity	2	1.68702533085077	D001289	D014839	DOID:1094	attention deficit hyperactivity disorder
Vomiting	Autistic Disorder	4	3.37405066170155	D001321	D014839	DOID:12849	autistic disorder
Vomiting	Tourette Syndrome	1	0.843512665425387	D005879	D014839	DOID:11119	Gilles de la Tourette syndrome
Vomiting	Conduct Disorder	2	1.68702533085077	D019955	D014839	DOID:12995	conduct disorder
Vomiting	Barrett Esophagus	4	3.37405066170155	D001471	D014839	DOID:9206	Barrett's esophagus
Vomiting	Salivary Gland Neoplasms	1	0.843512665425387	D012468	D014839	DOID:8850	salivary gland cancer
